id,name,primary,secondary,equipment,level,pattern,kind,is_compound,avg_sec_per_set,duration_sec,contraindications,cue,image_url
49c190ab-0423-4a39-9594-29e9db7ad43a,Sit-up tradicional,core,,,1,core,treino,false,20,,lombar|cervical,Eleve o tronco até tocar os joelhos e volte,https://cdn.jsdelivr.net/gh/yuhonas/free-exercise-db@main/exercises/Sit-Up/0.jpg
ec5f32e0-3fdb-4c01-bccd-7071d769efe7,Toes to bar,core,,barra|barra-fixa,3,pull-v,treino,true,10,,lombar|ombro|punho,Eleve os pés até tocar a barra  controle a descida,
32585a3b-4cce-4b76-9dbd-e7439031dbaf,Bear crawl,core,ombros|pernas,,2,core,treino,true,20,,joelho|ombro|lombar|punho,Mantém os quadris baixos e avança alternando mãos e pés,
183799e2-88dd-4658-96dd-501874e960b7,Cat-cow,core,ombros,,1,core,mobilidade,false,20,,punho|joelho,Arqueia as costas ao inspirar e arredonda ao expirar,
21425f93-0adb-4031-b23c-09d25727721d,Downward dog,core,ombros|pernas,,1,iso,mobilidade,false,30,,ombro|punho|lombar,Eleva o quadril formando V e pressiona as mãos ao chão,https://cdn.jsdelivr.net/gh/yuhonas/free-exercise-db@main/exercises/Inchworm/0.jpg
c53d904c-797e-433f-b4d9-e2d6d23c6f37,Foam roll costas,core,,rolo,1,iso,mobilidade,false,30,,cervical,Rola a região superior das costas com pressão moderada,
dbe9e9d8-1524-4234-aaf3-7f17d2162fb4,Hip flexor stretch,core,,,1,iso,mobilidade,false,30,,lombar|joelho,Estica o flexor mantendo tronco alinhado,
185dbe76-2744-494e-bfc9-aaf4b5caa380,Kettlebell swing americano,ombros,gluteos|core,kettlebell,2,hinge,treino,true,40,,lombar|ombro|punho,Eleva o kettlebell acima da cabeça com força do quadril,
1d0ca16a-5e77-4a77-8c5a-cb32d8d2ceda,Mobilidade cervical (rotação),core,,,1,iso,mobilidade,false,20,,cervical,Gira a cabeça lentamente mantendo postura neutra,https://cdn.jsdelivr.net/gh/yuhonas/free-exercise-db@main/exercises/Side_Neck_Stretch/0.jpg
7ab672ee-9e77-4ef4-b2a2-41a9ba93bbcc,Mobilidade de ombro (PVC pass-through),ombros,,elastico,1,iso,mobilidade,false,30,,ombro,Passa o elástico sobre a cabeça mantendo braços retos,https://cdn.jsdelivr.net/gh/yuhonas/free-exercise-db@main/exercises/Shoulder_Stretch/0.jpg
e3430aa8-ae4d-43a3-a9bc-7e42616e0ec3,Mobilidade torácica em quatro apoios,core,,,1,iso,mobilidade,false,30,,punho|joelho,Arqueia o peito enquanto mantém as mãos e joelhos no chão,
0eca5118-eb32-4099-bb5d-c984d4f7eaeb,Mountain climber,core,pernas,,2,cardio,treino,true,0,30,joelho|ombro|punho|lombar,Leva o joelho ao peito alternando rapidamente,
30520f2a-9a6b-4cd2-bb36-5a9a35fb57f6,Roll out / rolinho de coluna,core,,,2,iso,mobilidade,false,30,,lombar,Rola a coluna mantendo tronco firme,
c2415fb3-f242-445f-808e-20a8fb70f905,Seated forward fold,core,pernas,,1,iso,mobilidade,false,30,,lombar,Inclina o tronco à frente alcançando os pés,https://cdn.jsdelivr.net/gh/yuhonas/free-exercise-db@main/exercises/Seated_Floor_Hamstring_Stretch/0.jpg
bfb4086c-eb84-4ed0-a35d-10079c11be58,Snatch,ombros,pernas|core|gluteos,barra,3,pull-v,treino,true,45,,lombar|joelho|ombro|punho,Eleva a barra acima da cabeça em um movimento explosivo,https://cdn.jsdelivr.net/gh/yuhonas/free-exercise-db@main/exercises/Snatch/0.jpg
03225c1b-22de-43a0-ab05-2aabf5b5121a,Standing forward fold,core,pernas,,1,core,mobilidade,false,30,,lombar,Mantém a coluna reta e inclina o tronco à frente,https://cdn.jsdelivr.net/gh/yuhonas/free-exercise-db@main/exercises/Standing_Toe_Touches/0.jpg
023b4b5a-edc8-438a-8432-1c0767245941,Standing side bend,core,,,1,core,mobilidade,false,30,,lombar,Inclina o tronco para o lado mantendo o quadril estável,https://cdn.jsdelivr.net/gh/yuhonas/free-exercise-db@main/exercises/Standing_Lateral_Stretch/0.jpg
101ece1b-9f46-4bd7-9969-73bbf0b7b847,Turkish get-up,core,ombros|pernas|gluteos,kettlebell,3,core,treino,true,45,,ombro|joelho|lombar|punho,Mantém a kettlebell acima enquanto levanta o corpo passo a passo,
45e045ec-4714-4d57-9dc9-653d9ac61811,World's greatest stretch,core,pernas|ombros,,1,iso,mobilidade,false,30,,joelho|ombro|punho,Avança o joelho e gira o tronco mantendo a postura,
a8fd61d3-51e4-4ea8-bd37-51f8807b36f8,Alongamento de trapézio superior,ombros,,,1,iso,mobilidade,false,30,,ombro|cervical,Puxe o braço para baixo sentindo alongamento,https://cdn.jsdelivr.net/gh/yuhonas/free-exercise-db@main/exercises/Chin_To_Chest_Stretch/0.jpg
88ff50d1-54ff-49ca-a301-b39b2ee1c2ef,Arnold press (halteres),ombros,,halter,2,push-v,treino,true,30,,ombro|punho|lombar,Gire os halteres ao subir mantendo ombros estáveis,https://cdn.jsdelivr.net/gh/yuhonas/free-exercise-db@main/exercises/Arnold_Dumbbell_Press/0.jpg
f6d3bba8-3faa-4aaf-80f5-e427760ed82a,Cross-body shoulder stretch,ombros,,,1,iso,mobilidade,false,30,,ombro,Leve o braço cruzado sobre o peito mantendo a postura,https://cdn.jsdelivr.net/gh/yuhonas/free-exercise-db@main/exercises/Shoulder_Stretch/0.jpg
976ba7c1-f6af-4e52-99fa-7c5b95384762,Desenvolvimento (barra),ombros,triceps|core,barra|banco,2,push-v,treino,true,30,,ombro|lombar|punho,Empurre a barra para cima mantendo o tronco firme,https://cdn.jsdelivr.net/gh/yuhonas/free-exercise-db@main/exercises/Barbell_Shoulder_Press/0.jpg
a200a12e-6a46-455a-b7d8-8997ad771aaf,Desenvolvimento (halteres),ombros,triceps|core,halter|banco,2,push-v,treino,true,30,,ombro|lombar,Eleve os halteres acima da cabeça sem arquear a lombar,https://cdn.jsdelivr.net/gh/yuhonas/free-exercise-db@main/exercises/Dumbbell_Shoulder_Press/0.jpg
e7089565-9b97-486a-a581-f85b6a603959,Desenvolvimento (máquina),ombros,triceps|core,mq-desenvolvimento,2,push-v,treino,true,30,,ombro|lombar,Pressione as alavancas para cima mantendo os cotovelos alinhados,https://cdn.jsdelivr.net/gh/yuhonas/free-exercise-db@main/exercises/Leverage_Shoulder_Press/0.jpg
00e1a112-99cf-45ef-a3dc-e7c96ee34616,Eagle arm stretch,ombros,,,1,iso,mobilidade,false,30,,ombro,Estenda o braço para trás cruzando sobre a cabeça,https://cdn.jsdelivr.net/gh/yuhonas/free-exercise-db@main/exercises/Round_The_World_Shoulder_Stretch/0.jpg
9739ac0e-8cd9-4ea3-b952-6cc1be671c22,Elevação frontal (cabo),ombros,,polia-baixa,1,iso,treino,false,20,,ombro,Levante a alça à frente mantendo o braço estendido,https://cdn.jsdelivr.net/gh/yuhonas/free-exercise-db@main/exercises/Front_Cable_Raise/0.jpg
ef93403f-e38f-4200-997b-fb995fb6f370,Elevação frontal (halteres),ombros,,halter,1,iso,treino,false,20,,ombro,Levante os halteres à frente sem balançar o tronco,https://cdn.jsdelivr.net/gh/yuhonas/free-exercise-db@main/exercises/Front_Dumbbell_Raise/0.jpg
624f53e5-fe2c-4e99-88d9-aa9bc1a108ec,Elevação lateral (cabo),ombros,,polia-baixa,1,iso,treino,false,20,,ombro,Eleve a alça lateralmente mantendo o braço ligeiro,https://cdn.jsdelivr.net/gh/yuhonas/free-exercise-db@main/exercises/Cable_Seated_Lateral_Raise/0.jpg
7dfff003-bab4-47e5-ad76-6923fa932b9c,Elevação lateral (halteres),ombros,,halter,1,iso,treino,false,20,,ombro,Levante os halteres lateralmente até a altura dos ombros,https://cdn.jsdelivr.net/gh/yuhonas/free-exercise-db@main/exercises/Seated_Side_Lateral_Raise/0.jpg
6eda3610-91d1-4a43-b258-2cde8899e5dc,Elevação posterior (halteres),ombros,,halter,1,pull-h,treino,false,20,,ombro|lombar,Incline o tronco e abra os braços mantendo os cotovelos levemente dobrados,https://cdn.jsdelivr.net/gh/yuhonas/free-exercise-db@main/exercises/Dumbbell_Lying_Rear_Lateral_Raise/0.jpg
f1b81003-38a7-4874-812d-e2b44ca08d82,Encolhimento (barra),ombros,,barra,1,iso,treino,false,20,,ombro|cervical,Eleve os ombros em direção às orelhas mantendo os braços estendidos,https://cdn.jsdelivr.net/gh/yuhonas/free-exercise-db@main/exercises/Barbell_Shrug/0.jpg
c8e04aa5-d0fb-4cef-afd1-dbe8d8b17527,Encolhimento (halteres),ombros,,halter,1,iso,treino,false,20,,ombro|cervical,Eleve os ombros segurando os halteres ao lado do corpo,https://cdn.jsdelivr.net/gh/yuhonas/free-exercise-db@main/exercises/Dumbbell_Shrug/0.jpg
18cdd3cf-37b4-4186-8cbc-8aaed674919c,Face pull (cabo),ombros,costas,polia-alta,2,pull-h,treino,false,30,,ombro,Puxe a corda em direção ao rosto mantendo os cotovelos altos,https://cdn.jsdelivr.net/gh/yuhonas/free-exercise-db@main/exercises/Face_Pull/0.jpg
505d2ea9-751e-44cc-85ee-3cd62a5aea98,Handstand push-up,ombros,,,3,push-v,treino,true,30,,ombro|punho|lombar|cervical,Desça controlado e empurre para subir mantendo o corpo alinhado,
6b0a8af9-807e-4db7-8a55-5b237c2c7b06,PULLEY FRENTE,ombros,,crossover,1,iso,treino,false,20,,ombro,Puxe a alça para frente mantendo o braço estendido,
221796b5-7f82-4dfe-af0c-8ad23d22849a,Pike push-up,ombros,peito|triceps|core,,2,push-v,treino,true,30,,ombro|punho,Mantenha o corpo em V e empurre com os ombros,
51fdbab8-bee5-4f0f-88d2-8ec418205dd9,Push press,ombros,triceps|pernas|core,barra,3,push-v,treino,true,30,,ombro|lombar|joelho,Exploda a barra para cima usando pernas e ombros,
b3259645-6c3b-4450-8b7c-487b171010c8,Remada alta (barra),ombros,costas|biceps,barra,2,pull-v,treino,true,30,,ombro|lombar,Puxe a barra até a altura do peito mantendo cotovelos altos,https://cdn.jsdelivr.net/gh/yuhonas/free-exercise-db@main/exercises/Upright_Barbell_Row/0.jpg
a888b233-15f9-4d92-b0ee-7d16252c11cc,Reverse prayer stretch,ombros,,,1,iso,mobilidade,false,20,,ombro|punho,Leve as mãos atrás das costas e pressione as palmas,https://cdn.jsdelivr.net/gh/yuhonas/free-exercise-db@main/exercises/Round_The_World_Shoulder_Stretch/0.jpg
657f7f4d-8ba7-40d3-868e-982ec02b4ad4,Sleeper stretch,ombros,,,1,iso,mobilidade,false,20,,ombro,Deite de lado e empurre o braço para baixo,https://cdn.jsdelivr.net/gh/yuhonas/free-exercise-db@main/exercises/Side-Lying_Floor_Stretch/0.jpg
2c0ea104-7ff4-495b-9c9d-5d6fcc3baeef,Wall slides,ombros,,,1,iso,mobilidade,false,30,,ombro,Deslize os braços na parede mantendo cotovelos dobrados,
